file,prompt_id,seed,tag,L,grad,problems,grad_ratio,dL,passed
S02_linocut_s1337_scrB_pos_00001_.png,S02_linocut,1337,scrB_pos,86.2472312927246,10.072799889072334,,0.9070024838900455,-25.149296569824216,False
S02_linocut_s4242145_B1_neg_00001_.png,S02_linocut,4242145,B1_neg,112.66834411621093,11.612785296907088,,1.0013312354068815,0.6869331359863224,True
S02_linocut_s4242145_B1_pos_00001_.png,S02_linocut,4242145,B1_pos,116.45286483764649,12.58211194139678,,1.0849129965110142,4.471453857421878,True
S02_linocut_s4242145_B6_neg_00001_.png,S02_linocut,4242145,B6_neg,114.11085510253906,13.414425975471875,,1.1566806231982028,2.129444122314453,True
S02_linocut_s4242145_B6_pos_00001_.png,S02_linocut,4242145,B6_pos,112.30419464111328,10.321736299761278,,0.8900084429647325,0.3227836608886747,True
S02_linocut_s4242145_baseline_00001_.png,S02_linocut,4242145,baseline,111.98141098022461,11.597346498622247,,1.0,0.0,True
S02_linocut_s4242145_scrA_neg_00001_.png,S02_linocut,4242145,scrA_neg,116.61114196777343,12.109760468991544,,1.044183725167664,4.629730987548825,True
S02_linocut_s4242145_scrA_pos_00001_.png,S02_linocut,4242145,scrA_pos,110.75666656494141,11.361179058285137,,0.9796360796527751,-1.2247444152831974,True
S02_linocut_s4242145_scrB_neg_00001_.png,S02_linocut,4242145,scrB_neg,139.06101760864257,10.611911679300125,,0.9150292854111765,27.079606628417963,False
S02_linocut_s4242145_scrB_pos_00001_.png,S02_linocut,4242145,scrB_pos,87.91471862792969,11.254435967466652,,0.9704319836269156,-24.066692352294922,False
S02_linocut_s42_B1_neg_00001_.png,S02_linocut,42,B1_neg,111.20451126098632,10.6621208057879,,0.9942620232784528,0.23719177246093182,True
S02_linocut_s42_B1_pos_00001_.png,S02_linocut,42,B1_pos,112.52533569335938,11.06753272529447,,1.0320674170356676,1.55801620483399,True
S02_linocut_s42_B6_neg_00001_.png,S02_linocut,42,B6_neg,110.9766845703125,11.716380847715168,,1.0925736764140292,0.009365081787109375,True
S02_linocut_s42_B6_pos_00001_.png,S02_linocut,42,B6_pos,108.32312774658203,9.326159678250514,,0.8696812350955218,-2.6441917419433594,True
S02_linocut_s42_baseline_00001_.png,S02_linocut,42,baseline,110.96731948852539,10.72365287636242,,1.0,0.0,True
S02_linocut_s42_scrA_neg_00001_.png,S02_linocut,42,scrA_neg,110.80649948120117,10.28546495898334,,0.9591381852405019,-0.16082000732421875,True
S02_linocut_s42_scrA_pos_00001_.png,S02_linocut,42,scrA_pos,108.16637802124023,10.515574091224426,,0.9805962774497624,-2.8009414672851562,True
S02_linocut_s42_scrB_neg_00001_.png,S02_linocut,42,scrB_neg,133.0127166748047,10.421783531226337,,0.9718501383235298,22.045397186279303,False
S02_linocut_s42_scrB_pos_00001_.png,S02_linocut,42,scrB_pos,83.01124877929688,9.131317474896573,,0.8515118477048293,-27.956070709228513,False
S03_cyberpunk_s1337_B1_neg_00001_.png,S03_cyberpunk,1337,B1_neg,109.48329467773438,4.202344826211028,,0.9678779961258711,-1.8646118164062528,True
S03_cyberpunk_s1337_B1_pos_00001_.png,S03_cyberpunk,1337,B1_pos,109.42553176879883,4.412252829607737,,1.016223704557792,-1.9223747253417969,True
S03_cyberpunk_s1337_B6_neg_00001_.png,S03_cyberpunk,1337,B6_neg,108.36939392089843,5.252593243006241,,1.2097696959078332,-2.978512573242199,True
S03_cyberpunk_s1337_B6_pos_00001_.png,S03_cyberpunk,1337,B6_pos,104.25433883666992,3.8159667138656594,,0.8788879468583262,-7.0935676574707145,True
S03_cyberpunk_s1337_baseline_00001_.png,S03_cyberpunk,1337,baseline,111.34790649414063,4.341812545622247,,1.0,0.0,True
S03_cyberpunk_s1337_scrA_neg_00001_.png,S03_cyberpunk,1337,scrA_neg,111.33833312988281,4.101689746946725,,0.944695263521307,-0.009573364257818184,True
S03_cyberpunk_s1337_scrA_pos_00001_.png,S03_cyberpunk,1337,scrA_pos,107.1966537475586,4.443442664335703,,1.0234073022834502,-4.151252746582031,True
S03_cyberpunk_s1337_scrB_neg_00001_.png,S03_cyberpunk,1337,scrB_neg,138.25811157226562,3.7288703161552177,,0.8588280302232197,26.91020507812499,False
S03_cyberpunk_s1337_scrB_pos_00001_.png,S03_cyberpunk,1337,scrB_pos,78.52337799072265,4.11381570151736,,0.947488095879503,-32.82452850341798,False
S03_cyberpunk_s4242145_B1_neg_00001_.png,S03_cyberpunk,4242145,B1_neg,109.48801956176757,4.1263803120952325,,1.043736576953797,-0.8804710388183707,True
S03_cyberpunk_s4242145_B1_pos_00001_.png,S03_cyberpunk,4242145,B1_pos,114.0542366027832,4.685070595269136,,1.185053043113744,3.685746002197263,True
S03_cyberpunk_s4242145_B6_neg_00001_.png,S03_cyberpunk,4242145,B6_neg,106.45712890625,4.787045809731024,,1.2108468995269779,-3.9113616943359375,True
S03_cyberpunk_s4242145_B6_pos_00001_.png,S03_cyberpunk,4242145,B6_pos,104.12814712524414,3.548092992410769,,0.8974631891678876,-6.240343475341803,True
S03_cyberpunk_s4242145_baseline_00001_.png,S03_cyberpunk,4242145,baseline,110.36849060058594,3.9534691062933733,,1.0,0.0,True
S03_cyberpunk_s4242145_scrA_neg_00001_.png,S03_cyberpunk,4242145,scrA_neg,109.01684036254883,4.297708429108599,,1.0870727236156328,-1.3516502380371094,True
S03_cyberpunk_s4242145_scrA_pos_00001_.png,S03_cyberpunk,4242145,scrA_pos,101.98134155273438,5.248768597211407,,1.327636173722996,-8.387149047851565,True
S03_cyberpunk_s4242145_scrB_neg_00001_.png,S03_cyberpunk,4242145,scrB_neg,136.5938919067383,3.6239989671851873,,0.916663029291486,26.22540130615235,False
S03_cyberpunk_s4242145_scrB_pos_00001_.png,S03_cyberpunk,4242145,scrB_pos,77.21995849609375,3.781101095309274,,0.9564008200520111,-33.14853210449219,False
S03_cyberpunk_s42_B1_neg_00001_.png,S03_cyberpunk,42,B1_neg,114.73055877685547,3.867913195217546,,0.9785124717527602,-0.3932037353515625,True
S03_cyberpunk_s42_B1_pos_00001_.png,S03_cyberpunk,42,B1_pos,115.29596633911133,3.969921631996338,,1.0043187715775517,0.17220382690429403,True
S03_cyberpunk_s42_B6_neg_00001_.png,S03_cyberpunk,42,B6_neg,116.33282165527343,5.328887342035685,,1.3481126544397692,1.2090591430663977,True
S03_cyberpunk_s42_B6_pos_00001_.png,S03_cyberpunk,42,B6_pos,109.54819030761719,3.199269386161664,,0.8093576140040324,-5.575572204589847,True
