prompt_id,seed,condition,cond_tag,block_name,angle_label,angle_deg,image_path,run_id,file,prompt_dir,prompt_sha1,rel_path,width_px,height_px,paper_L,paper_C,paper_hue_deg,paper_frac,paper_hex,ink_L,ink_C,ink_hue_deg,ink_frac,ink_hex,subject_frac,tonal_range,step_regularity,effective_steps,top2_mass_share,chroma_spread,sw1_L,sw1_C,sw1_hue_deg,sw1_share,sw1_hex,sw2_L,sw2_C,sw2_hue_deg,sw2_share,sw2_hex,sw3_L,sw3_C,sw3_hue_deg,sw3_share,sw3_hex,sw4_L,sw4_C,sw4_hue_deg,sw4_share,sw4_hex,sw5_L,sw5_C,sw5_hue_deg,sw5_share,sw5_hex,sw6_L,sw6_C,sw6_hue_deg,sw6_share,sw6_hex
P02,2718281,B6_pos,B6_pos_low,B6,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s2718281_B6_pos_low_00001_.png,110.0,P02_s2718281_B6_pos_low_00001_.png,,7919c95fcf,P02_s2718281_B6_pos_low_00001_.png,1024,1280,84.7832,21.0243,99.62,0.1161,#ddd4ad,5.245,4.4653,101.74,0.1628,#131208,0.8752,76.6306,16.42,3,0.3529,39.7815,3.9261,3.627,100.41,0.159,#100e06,47.1751,40.4874,55.85,0.0368,#a16038,49.049,24.5554,84.34,0.1324,#87724b,53.715,43.4085,84.99,0.0163,#9b7c33,55.5915,42.0435,121.21,0.0823,#748e44,80.5567,15.8857,157.05,0.194,#afd0bc
P02,2718281,B6_pos,B6_pos_mid,B6,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s2718281_B6_pos_mid_00001_.png,111.0,P02_s2718281_B6_pos_mid_00001_.png,,7919c95fcf,P02_s2718281_B6_pos_mid_00001_.png,1024,1280,82.0115,29.5686,104.78,0.118,#d2cf96,5.6012,6.5219,96.61,0.0927,#161205,0.8674,71.4783,9.8582,4,0.292,45.8847,5.2581,6.1904,97.8,0.1033,#151204,19.6516,18.8589,84.71,0.1071,#3a2e14,47.5169,47.6695,69.12,0.0329,#9c6422,49.8163,38.1176,91.08,0.133,#897534,54.4314,52.0751,114.63,0.073,#768b29,76.7364,22.0051,141.17,0.159,#a6c6a3
P02,2718281,baseline,baseline,baseline,none,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s2718281_baseline_00001_.png,112.0,P02_s2718281_baseline_00001_.png,,7919c95fcf,P02_s2718281_baseline_00001_.png,1024,1280,87.8,13.2474,90.47,0.0974,#e6dbc3,5.1014,1.5547,84.03,0.2133,#13110e,0.8814,81.1528,14.7399,5,0.4134,33.0504,3.7301,1.1193,70.43,0.2065,#0f0d0b,47.6268,32.8101,46.09,0.0379,#9f614a,53.3633,23.9958,129.87,0.0912,#70865f,55.2544,34.1698,80.83,0.0156,#9f7f49,69.3083,16.3518,69.92,0.0378,#bea58e,84.8829,10.3268,180.93,0.2069,#bedad4
P02,2718281,scrA_neg,scrA_neg_high,scrA,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s2718281_scrA_neg_high_00001_.png,113.0,P02_s2718281_scrA_neg_high_00001_.png,,7919c95fcf,P02_s2718281_scrA_neg_high_00001_.png,1024,1280,88.1951,12.9151,98.0,0.126,#e4ddc5,4.9948,1.0974,68.08,0.1656,#12110f,0.8302,79.9391,14.1049,5,0.3344,29.203,3.921,0.8851,42.31,0.1745,#100d0d,45.2951,28.4247,43.42,0.0492,#955d4c,50.4642,22.2993,133.47,0.1026,#687f5c,51.8089,30.0881,84.99,0.0227,#907848,70.9016,18.1505,74.08,0.0273,#c3a98e,83.8601,9.9491,177.79,0.16,#bdd7d0
P02,2718281,scrA_neg,scrA_neg_low,scrA,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s2718281_scrA_neg_low_00001_.png,114.0,P02_s2718281_scrA_neg_low_00001_.png,,7919c95fcf,P02_s2718281_scrA_neg_low_00001_.png,1024,1280,87.7744,13.0849,93.75,0.1087,#e5dcc3,6.1069,1.9914,86.85,0.1848,#151310,0.8665,79.2809,15.1119,5,0.3845,29.6706,4.468,1.4153,73.72,0.1771,#110f0d,47.1578,31.086,45.79,0.0369,#9c614b,52.9432,30.6825,81.39,0.0152,#977a4a,53.3976,22.3363,129.33,0.0754,#728661,74.9861,21.2962,64.62,0.0158,#d6b296,83.7489,10.0535,180.27,0.2074,#bcd7d0
P02,2718281,scrA_neg,scrA_neg_mid,scrA,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s2718281_scrA_neg_mid_00001_.png,115.0,P02_s2718281_scrA_neg_mid_00001_.png,,7919c95fcf,P02_s2718281_scrA_neg_mid_00001_.png,1024,1280,88.0894,12.2476,98.27,0.1273,#e3ddc6,5.8315,1.5167,80.11,0.1817,#141310,0.8227,78.6516,15.2905,4,0.3361,27.9981,4.2647,1.056,60.66,0.1806,#110e0d,42.3514,28.0399,41.28,0.0429,#8d5647,51.9982,12.5187,80.68,0.0731,#887a67,53.1394,29.0541,70.75,0.0219,#9d7850,53.5722,22.1811,131.04,0.0589,#718663,82.9163,10.7295,179.38,0.1555,#b8d5ce
P02,2718281,scrA_pos,scrA_pos_high,scrA,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s2718281_scrA_pos_high_00001_.png,116.0,P02_s2718281_scrA_pos_high_00001_.png,,7919c95fcf,P02_s2718281_scrA_pos_high_00001_.png,1024,1280,87.169,12.199,86.87,0.1205,#e5d9c3,3.3203,0.9892,45.22,0.253,#0e0b0a,0.8846,79.2411,13.9232,5,0.4367,37.2207,2.7521,0.8536,34.92,0.2695,#0c0909,44.5392,38.0743,44.1,0.0356,#9e563f,47.0756,22.8565,133.04,0.0425,#5f7653,62.8094,34.0133,82.84,0.0133,#b3945c,76.9266,20.147,51.51,0.0203,#e0b5a1,81.9932,11.6811,185.45,0.1673,#b2d3ce
P02,2718281,scrA_pos,scrA_pos_low,scrA,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s2718281_scrA_pos_low_00001_.png,117.0,P02_s2718281_scrA_pos_low_00001_.png,,7919c95fcf,P02_s2718281_scrA_pos_low_00001_.png,1024,1280,88.0147,12.8536,89.6,0.1109,#e7dcc4,4.8429,1.4377,78.25,0.2175,#12100e,0.8861,80.1656,15.6847,4,0.4199,33.7279,3.4479,1.0394,67.82,0.211,#0e0c0a,48.3371,34.7673,46.36,0.0375,#a46249,53.2986,32.751,77.84,0.0171,#9b7a48,55.6327,24.7003,129.85,0.0688,#768c64,75.9,21.3272,68.15,0.022,#d7b597,83.6135,10.7961,185.29,0.2089,#b9d7d2
P02,2718281,scrA_pos,scrA_pos_mid,scrA,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s2718281_scrA_pos_mid_00001_.png,118.0,P02_s2718281_scrA_pos_mid_00001_.png,,7919c95fcf,P02_s2718281_scrA_pos_mid_00001_.png,1024,1280,88.092,13.1973,85.6,0.1059,#e9dbc4,3.9962,1.3147,75.42,0.2172,#100e0b,0.9016,80.2702,9.5105,5,0.4161,36.6874,3.0154,0.9728,66.96,0.2137,#0d0b09,29.9212,13.797,46.78,0.0643,#5a4137,48.666,37.6602,48.82,0.0326,#a66245,50.8239,25.897,131.75,0.0662,#678057,75.2427,24.8731,64.37,0.0239,#dbb191,83.2856,10.5094,188.76,0.2024,#b8d5d2
P02,2718281,scrB_neg,scrB_neg_high,scrB,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s2718281_scrB_neg_high_00001_.png,119.0,P02_s2718281_scrB_neg_high_00001_.png,,7919c95fcf,P02_s2718281_scrB_neg_high_00001_.png,1024,1280,92.7056,42.5078,122.88,0.1822,#d7f5a4,12.7624,14.0103,108.29,0.0738,#22220d,0.8253,83.0617,7.8327,6,0.2134,64.9668,7.5937,10.9611,110.53,0.0681,#181803,33.6366,28.4144,99.3,0.0392,#565021,57.925,75.9278,58.66,0.0337,#dc6b06,67.2364,71.1915,107.43,0.1132,#a0ac0a,73.5832,68.7595,80.87,0.1002,#e6ab2d,90.6554,49.877,104.43,0.0789,#ece986
P02,2718281,scrB_neg,scrB_neg_low,scrB,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s2718281_scrB_neg_low_00001_.png,120.0,P02_s2718281_scrB_neg_low_00001_.png,,7919c95fcf,P02_s2718281_scrB_neg_low_00001_.png,1024,1280,90.4472,22.7192,101.08,0.1084,#ece5b9,9.6424,8.0331,106.56,0.1433,#1c1b0f,0.863,80.0363,17.6645,4,0.323,46.297,6.9165,6.2302,107.11,0.1252,#16160b,55.083,46.7836,59.39,0.052,#bb723e,55.5394,30.0415,94.93,0.0964,#928551,61.0427,48.2974,120.63,0.0771,#809e46,65.1897,52.5272,87.7,0.0208,#bc9a3c,86.9528,16.2146,150.78,0.1978,#c3e1ca
P02,2718281,scrB_neg,scrB_neg_mid,scrB,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s2718281_scrB_neg_mid_00001_.png,121.0,P02_s2718281_scrB_neg_mid_00001_.png,,7919c95fcf,P02_s2718281_scrB_neg_mid_00001_.png,1024,1280,91.8412,36.2161,105.26,0.1256,#eeeba4,13.5448,12.005,102.7,0.0877,#252312,0.862,83.0089,13.9965,4,0.4015,56.4872,8.2082,9.0305,109.9,0.0669,#191909,43.5878,39.9525,79.55,0.0705,#836123,57.2041,65.5177,62.94,0.0442,#cd721b,58.5138,62.8644,117.91,0.2104,#75991d,61.0087,65.2957,83.77,0.0281,#ba8c06,91.2171,30.225,135.7,0.1911,#cbf1bd
P02,2718281,scrB_pos,scrB_pos_high,scrB,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s2718281_scrB_pos_high_00001_.png,122.0,P02_s2718281_scrB_pos_high_00001_.png,,7919c95fcf,P02_s2718281_scrB_pos_high_00001_.png,1024,1280,61.89,13.9729,307.93,0.0399,#9c91a9,0.6203,4.7647,295.57,0.3626,#03010d,0.9653,70.8733,12.6428,5,0.4058,40.8347,0.3743,3.8546,294.59,0.2973,#02000a,4.6898,16.5765,298.98,0.1085,#110c24,15.7922,19.9362,329.39,0.0394,#381e36,21.1287,27.3058,301.94,0.0293,#352d55,32.4496,44.6892,285.61,0.1047,#224a91,71.2475,7.5833,347.0,0.005,#bbaab2
P02,2718281,scrB_pos,scrB_pos_low,scrB,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s2718281_scrB_pos_low_00001_.png,123.0,P02_s2718281_scrB_pos_low_00001_.png,,7919c95fcf,P02_s2718281_scrB_pos_low_00001_.png,1024,1280,82.9268,6.3128,77.47,0.0949,#d6cdc3,2.8946,2.7484,303.65,0.2456,#0c0a0f,0.8869,74.4568,10.0538,5,0.4649,17.2984,2.4921,2.7118,303.18,0.262,#0a080e,31.8105,18.8758,24.32,0.0278,#68403f,44.3466,20.0102,51.13,0.0249,#856150,44.6779,9.7524,139.18,0.0525,#616d5f,67.0028,11.5952,52.25,0.021,#b79e93,76.949,10.3404,221.5,0.203,#a7c3ca
P02,2718281,scrB_pos,scrB_pos_mid,scrB,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s2718281_scrB_pos_mid_00001_.png,124.0,P02_s2718281_scrB_pos_mid_00001_.png,,7919c95fcf,P02_s2718281_scrB_pos_mid_00001_.png,1024,1280,78.9273,3.5389,8.05,0.0527,#cbc1c3,1.4358,5.1098,297.47,0.2898,#06040f,0.9286,67.8652,10.4522,6,0.4262,13.5709,1.1631,4.7299,297.32,0.2853,#05030e,6.4804,10.9141,297.95,0.1223,#151321,14.4108,12.5711,328.48,0.0595,#2f1f2e,28.2666,17.2365,13.05,0.0245,#5d393d,61.9416,18.3008,255.63,0.1409,#7999b5,69.0284,12.7595,266.88,0.0883,#9baabf
P02,3141592,B1_neg,B1_neg_high,B1,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B1_neg_high_00001_.png,125.0,P02_s3141592_B1_neg_high_00001_.png,,7919c95fcf,P02_s3141592_B1_neg_high_00001_.png,1024,1280,86.5217,11.4995,107.83,0.105,#dbdac4,7.615,2.1843,67.83,0.2144,#191614,0.8642,73.3279,11.2184,5,0.3423,32.0629,5.6979,1.6638,55.95,0.1908,#151210,41.9559,33.7267,47.91,0.0668,#90533b,55.558,26.1717,125.29,0.0409,#788c5f,60.0221,14.644,80.77,0.0613,#9f8e77,71.0232,25.9724,63.19,0.0297,#d1a584,79.0258,12.6658,187.58,0.1515,#a8cbc6
P02,3141592,B1_neg,B1_neg_low,B1,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B1_neg_low_00001_.png,126.0,P02_s3141592_B1_neg_low_00001_.png,,7919c95fcf,P02_s3141592_B1_neg_low_00001_.png,1024,1280,88.0402,11.904,102.86,0.0909,#e1dec7,5.3632,1.7768,70.03,0.2227,#14110f,0.8875,77.9968,13.9016,5,0.3782,31.0911,4.0465,1.4477,61.99,0.2155,#110e0c,43.3308,32.5388,44.45,0.059,#945642,53.0746,25.994,131.91,0.0678,#6c865d,54.165,31.0457,74.41,0.0176,#9f7b4e,59.3011,14.2767,72.86,0.0507,#9f8b77,82.0433,11.7957,187.71,0.1627,#b2d3cf
P02,3141592,B1_neg,B1_neg_mid,B1,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B1_neg_mid_00001_.png,127.0,P02_s3141592_B1_neg_mid_00001_.png,,7919c95fcf,P02_s3141592_B1_neg_mid_00001_.png,1024,1280,85.6458,12.605,92.72,0.1113,#dfd6be,6.7857,2.0232,73.91,0.2347,#171512,0.889,75.3958,12.2567,5,0.3799,32.1355,5.0329,1.5872,66.29,0.2126,#13100e,42.1964,33.7228,44.96,0.0645,#92533e,58.3358,29.0747,123.01,0.0367,#809361,58.9574,15.0167,75.9,0.0573,#9e8b75,72.4806,25.814,62.76,0.0225,#d5a989,80.4287,12.3427,184.57,0.1672,#adcec9
P02,3141592,B1_pos,B1_pos_high,B1,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B1_pos_high_00001_.png,128.0,P02_s3141592_B1_pos_high_00001_.png,,7919c95fcf,P02_s3141592_B1_pos_high_00001_.png,1024,1280,87.029,9.1195,174.43,0.1907,#c8dfd8,4.3269,1.867,80.03,0.1783,#110f0b,0.795,87.1134,10.5425,5,0.2917,43.2217,2.9855,1.1298,73.11,0.1956,#0d0b08,32.7912,17.0214,51.09,0.0725,#644639,49.3257,44.3515,43.32,0.0522,#b35d43,53.3564,24.7443,138.99,0.0961,#688863,61.2288,40.7641,77.32,0.0185,#b78c4d,90.099,13.9953,91.15,0.0791,#ede2c8
P02,3141592,B1_pos,B1_pos_low,B1,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B1_pos_low_00001_.png,129.0,P02_s3141592_B1_pos_low_00001_.png,,7919c95fcf,P02_s3141592_B1_pos_low_00001_.png,1024,1280,89.7983,11.1517,101.95,0.0939,#e6e2cd,4.4406,1.4657,71.38,0.2092,#110f0d,0.8468,81.0197,11.5934,5,0.3484,31.2288,3.3229,1.1857,61.54,0.2175,#0e0c0a,41.0466,16.3778,151.62,0.0732,#4c6754,49.0296,32.4146,50.46,0.0516,#a1664b,53.4333,24.6753,134.39,0.0783,#6c8761,68.1857,19.533,69.12,0.0694,#bfa186,84.3427,10.8937,185.39,0.131,#bbd9d4
P02,3141592,B1_pos,B1_pos_mid,B1,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B1_pos_mid_00001_.png,130.0,P02_s3141592_B1_pos_mid_00001_.png,,7919c95fcf,P02_s3141592_B1_pos_mid_00001_.png,1024,1280,88.9366,11.3574,98.88,0.1081,#e5e0ca,3.9667,1.5677,75.92,0.189,#100e0b,0.8418,81.9959,14.8716,5,0.3335,34.3595,2.775,1.0454,66.29,0.1926,#0c0a08,47.5443,35.4049,43.97,0.041,#a35f49,50.2674,23.7793,137.37,0.0887,#637f5c,59.1168,33.6394,72.74,0.0259,#b08756,67.9818,16.2456,60.49,0.0526,#bea08d,84.771,9.8355,184.39,0.1409,#bed9d5
P02,P02_s3141592_B2_neg_high_00001_,,B2_neg_high,B2,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B2_neg_high_00001_.png,,P02_s3141592_B2_neg_high_00001_.png,,7919c95fcf,P02_s3141592_B2_neg_high_00001_.png,1024,1280,88.9024,10.7021,102.91,0.1151,#e3e0cb,5.6056,1.6448,72.13,0.1994,#141210,0.8173,77.9033,16.6173,4,0.3459,33.4201,4.4869,1.2882,61.16,0.216,#120f0d,49.219,34.7084,47.2,0.0632,#a6644b,51.6512,22.4904,137.35,0.1079,#688261,52.768,33.0313,78.71,0.0238,#9a7946,76.1696,22.6299,60.26,0.0208,#ddb498,82.3902,11.1113,179.99,0.1299,#b6d3cd
P02,P02_s3141592_B2_neg_low_00001_,,B2_neg_low,B2,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B2_neg_low_00001_.png,,P02_s3141592_B2_neg_low_00001_.png,,7919c95fcf,P02_s3141592_B2_neg_low_00001_.png,1024,1280,86.4244,13.5246,87.99,0.0951,#e4d7bf,5.6635,1.8413,77.55,0.2004,#14120f,0.9031,79.2845,14.9074,4,0.3882,31.4576,4.3984,1.5377,65.1,0.1915,#120f0c,46.4938,32.9953,44.71,0.0665,#9d5e48,51.3922,30.5618,78.06,0.0185,#957547,53.7483,25.6856,131.84,0.0614,#6e885f,61.01,12.3333,68.87,0.046,#a3907f,83.6829,10.5325,183.24,0.1967,#bad7d1
P02,P02_s3141592_B2_neg_mid_00001_,,B2_neg_mid,B2,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B2_neg_mid_00001_.png,,P02_s3141592_B2_neg_mid_00001_.png,,7919c95fcf,P02_s3141592_B2_neg_mid_00001_.png,1024,1280,86.985,13.3351,89.03,0.0975,#e5d9c1,5.309,1.7786,74.46,0.2102,#14110f,0.8954,79.4152,15.6051,5,0.3936,33.9687,4.2274,1.4127,64.57,0.2076,#110e0c,49.4659,33.1719,48.09,0.063,#a4664d,51.3744,22.4706,135.26,0.0687,#68815f,58.8328,35.3814,83.68,0.0131,#a7894f,76.9561,22.3996,57.03,0.0165,#e1b59c,83.6426,10.3215,183.16,0.186,#bad6d1
P02,P02_s3141592_B2_pos_high_00001_,,B2_pos_high,B2,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B2_pos_high_00001_.png,,P02_s3141592_B2_pos_high_00001_.png,,7919c95fcf,P02_s3141592_B2_pos_high_00001_.png,1024,1280,85.8895,14.1331,87.74,0.1063,#e3d5bc,4.7462,1.5266,75.27,0.2174,#12100d,0.897,81.1309,17.2339,4,0.3957,30.5529,3.4669,1.3122,61.82,0.2073,#0f0c0a,51.4057,31.8652,49.98,0.0338,#a76c52,52.3498,12.5581,77.09,0.0913,#8a7b68,53.13,24.3541,135.09,0.0842,#6b8661,70.7002,21.2381,65.79,0.0349,#c9a68a,84.5978,10.8095,179.55,0.1884,#bdd9d3
P02,P02_s3141592_B2_pos_low_00001_,,B2_pos_low,B2,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B2_pos_low_00001_.png,,P02_s3141592_B2_pos_low_00001_.png,,7919c95fcf,P02_s3141592_B2_pos_low_00001_.png,1024,1280,88.7392,10.5026,107.35,0.1034,#e1e0cc,4.4655,1.5,70.33,0.2158,#120f0d,0.8516,79.9683,13.559,6,0.3505,31.4268,3.4186,1.2611,60.02,0.2216,#0f0c0a,44.9859,32.6879,43.06,0.0642,#995a46,51.3387,25.304,136.32,0.0664,#65825c,57.1395,32.358,82.29,0.0159,#a28551,75.3577,21.9562,58.19,0.0233,#dbb198,83.3869,11.9152,188.31,0.129,#b5d7d3
P02,P02_s3141592_B2_pos_mid_00001_,,B2_pos_mid,B2,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B2_pos_mid_00001_.png,,P02_s3141592_B2_pos_mid_00001_.png,,7919c95fcf,P02_s3141592_B2_pos_mid_00001_.png,1024,1280,88.6823,11.252,104.65,0.1018,#e2e0ca,5.3467,1.7884,77.47,0.2177,#14110f,0.8434,79.1462,12.3274,6,0.3323,30.675,3.7051,1.2923,66.86,0.2115,#0f0d0b,43.6745,31.9673,43.15,0.0602,#955744,52.6259,24.3962,133.3,0.058,#6b855f,58.198,30.7578,72.91,0.0163,#ab8559,70.4002,18.2565,64.27,0.0378,#c6a68f,82.8513,11.8157,183.9,0.1208,#b5d5cf
P02,P02_s3141592_B3_neg_high_00001_,,B3_neg_high,B3,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B3_neg_high_00001_.png,,P02_s3141592_B3_neg_high_00001_.png,,7919c95fcf,P02_s3141592_B3_neg_high_00001_.png,1024,1280,87.1172,13.0103,92.48,0.0984,#e3dac2,5.5689,1.8498,73.23,0.238,#14120f,0.892,80.1442,15.2577,4,0.3749,33.0086,3.966,1.3065,60.35,0.2214,#100e0c,43.5755,34.315,45.51,0.0523,#965640,47.8362,14.6152,74.95,0.1237,#816f5a,49.6502,31.3865,82.4,0.0192,#8d7241,55.3802,29.6964,126.3,0.0558,#758c5a,84.1102,11.0871,182.05,0.1535,#bad8d2
P02,P02_s3141592_B3_neg_low_00001_,,B3_neg_low,B3,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B3_neg_low_00001_.png,,P02_s3141592_B3_neg_low_00001_.png,,7919c95fcf,P02_s3141592_B3_neg_low_00001_.png,1024,1280,87.0127,13.4301,89.06,0.0911,#e5d9c1,4.9128,1.6472,76.63,0.2162,#13100e,0.9018,80.4615,13.0383,5,0.3895,30.9179,3.7022,1.3533,63.74,0.2087,#100d0b,41.8178,32.2712,43.54,0.0502,#90533f,51.3564,24.3178,133.05,0.0734,#68825b,51.6348,30.028,78.5,0.0198,#957649,73.894,22.763,60.6,0.0214,#d7ad92,84.1637,10.4024,183.92,0.1807,#bbd8d3
P02,P02_s3141592_B3_neg_mid_00001_,,B3_neg_mid,B3,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B3_neg_mid_00001_.png,,P02_s3141592_B3_neg_mid_00001_.png,,7919c95fcf,P02_s3141592_B3_neg_mid_00001_.png,1024,1280,87.1729,12.5011,92.66,0.1018,#e3dac3,4.9623,1.4961,73.45,0.2294,#13100e,0.8825,80.1647,13.6267,5,0.3719,34.6025,3.6013,1.1046,57.8,0.2172,#0f0c0b,43.7899,35.7071,43.84,0.046,#995540,50.122,31.4334,81.5,0.019,#8f7342,52.9382,28.504,128.18,0.0718,#6e8657,74.4917,22.2918,60.59,0.0194,#d8af94,83.766,11.0912,183.02,0.1548,#b9d7d2
P02,P02_s3141592_B3_pos_high_00001_,,B3_pos_high,B3,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B3_pos_high_00001_.png,,P02_s3141592_B3_pos_high_00001_.png,,7919c95fcf,P02_s3141592_B3_pos_high_00001_.png,1024,1280,87.8547,14.065,89.96,0.1041,#e7dbc2,3.4873,1.4105,71.46,0.2094,#0f0c09,0.8957,79.9049,10.5682,5,0.3884,35.8817,3.2722,1.3168,71.36,0.2248,#0e0b09,36.9752,30.0187,41.82,0.0283,#804838,48.1811,23.6878,136.91,0.1093,#5e7a56,51.5914,37.1986,52.48,0.0433,#ac6b4a,61.7509,18.9639,70.3,0.0617,#ac9076,83.1771,10.406,177.97,0.1636,#bad5ce
P02,P02_s3141592_B3_pos_low_00001_,,B3_pos_low,B3,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B3_pos_low_00001_.png,,P02_s3141592_B3_pos_low_00001_.png,,7919c95fcf,P02_s3141592_B3_pos_low_00001_.png,1024,1280,88.6249,11.2356,103.49,0.0924,#e2dfca,4.6766,1.5504,64.79,0.2158,#12100d,0.8654,79.1675,13.6248,4,0.3701,31.7986,3.6962,1.2692,59.53,0.2204,#100d0b,44.0783,33.0678,43.42,0.0729,#975844,48.686,28.4903,71.59,0.0181,#906d46,52.9566,26.9274,133.23,0.0664,#6a865c,62.2409,14.2977,74.04,0.0517,#a7937e,82.8636,11.3615,185.68,0.1497,#b5d5d0
P02,P02_s3141592_B3_pos_mid_00001_,,B3_pos_mid,B3,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B3_pos_mid_00001_.png,,P02_s3141592_B3_pos_mid_00001_.png,,7919c95fcf,P02_s3141592_B3_pos_mid_00001_.png,1024,1280,86.9209,14.9743,88.8,0.0853,#e6d8bd,4.5494,1.5012,71.4,0.2141,#120f0d,0.9132,80.5211,14.1628,5,0.4016,32.8443,3.3847,1.2313,59.28,0.204,#0f0c0a,47.2102,34.0756,45.29,0.0637,#a05f48,51.3932,25.5135,137.86,0.059,#63835d,59.9609,33.799,83.03,0.0162,#aa8c55,72.7712,18.893,59.68,0.0195,#cfac95,83.9058,10.2679,181.42,0.1976,#bcd7d1
P02,P02_s3141592_B4_neg_high_00001_,,B4_neg_high,B4,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B4_neg_high_00001_.png,,P02_s3141592_B4_neg_high_00001_.png,,7919c95fcf,P02_s3141592_B4_neg_high_00001_.png,1024,1280,89.4866,12.6751,99.35,0.084,#e7e1c9,4.2021,1.4735,80.84,0.2095,#100e0c,0.8786,80.8629,14.1638,6,0.3735,36.7741,3.1075,1.0229,71.14,0.2092,#0d0b09,47.1321,37.7971,47.26,0.0622,#a35e42,55.3258,27.1749,130.54,0.0486,#728c60,61.2038,35.4711,85.38,0.0174,#ac9055,75.017,24.7931,61.51,0.0234,#dcb091,83.9704,11.9097,182.78,0.1643,#b8d8d2
