report,prompt_id,seed,steps,cfg,family,block,rot_kind,angle_deg,amplitude,image_rel,clip_dist,cosine_sim
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,macro,Block_4,,,-2.0,macro/Block_4_-2.0_00001_.png,0.1236,0.8764
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,macro,Block_4,,,-1.0,macro/Block_4_-1.0_00001_.png,0.0884,0.9116
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,macro,Block_4,,,1.0,macro/Block_4_+1.0_00001_.png,0.0967,0.9033
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,macro,Block_4,,,2.0,macro/Block_4_+2.0_00001_.png,0.1777,0.8223
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,macro,Block_5,,,-2.0,macro/Block_5_-2.0_00001_.png,0.0969,0.9031
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,macro,Block_5,,,-1.0,macro/Block_5_-1.0_00001_.png,0.1038,0.8962
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,macro,Block_5,,,1.0,macro/Block_5_+1.0_00001_.png,0.0652,0.9348
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,macro,Block_5,,,2.0,macro/Block_5_+2.0_00001_.png,0.1197,0.8803
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,macro,Block_6,,,-2.0,macro/Block_6_-2.0_00001_.png,0.2473,0.7527
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,macro,Block_6,,,-1.0,macro/Block_6_-1.0_00001_.png,0.0666,0.9334
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,macro,Block_6,,,1.0,macro/Block_6_+1.0_00001_.png,0.2037,0.7963
benchmark_tiefling_seed42_report.html,tiefling,42,6,1.0,macro,Block_6,,,2.0,macro/Block_6_+2.0_00001_.png,0.2457,0.7543
benchmark_troll_shaman_report.html,troll_shaman,4242145,6,1.0,macro,Block_1,,,-2.0,macro/Block_1_-2.0_00001_.png,0.1373,0.8627
benchmark_troll_shaman_report.html,troll_shaman,4242145,6,1.0,macro,Block_1,,,-1.0,macro/Block_1_-1.0_00001_.png,0.0935,0.9065
benchmark_troll_shaman_report.html,troll_shaman,4242145,6,1.0,macro,Block_1,,,1.0,macro/Block_1_+1.0_00001_.png,0.0844,0.9156
benchmark_troll_shaman_report.html,troll_shaman,4242145,6,1.0,macro,Block_1,,,2.0,macro/Block_1_+2.0_00001_.png,0.1276,0.8724
benchmark_troll_shaman_report.html,troll_shaman,4242145,6,1.0,macro,Block_2,,,-2.0,macro/Block_2_-2.0_00001_.png,0.1119,0.8881
benchmark_troll_shaman_report.html,troll_shaman,4242145,6,1.0,macro,Block_2,,,-1.0,macro/Block_2_-1.0_00001_.png,0.1033,0.8967
benchmark_troll_shaman_report.html,troll_shaman,4242145,6,1.0,macro,Block_2,,,1.0,macro/Block_2_+1.0_00001_.png,0.0915,0.9085
benchmark_troll_shaman_report.html,troll_shaman,4242145,6,1.0,macro,Block_2,,,2.0,macro/Block_2_+2.0_00001_.png,0.1031,0.8969
benchmark_troll_shaman_report.html,troll_shaman,4242145,6,1.0,macro,Block_3,,,-2.0,macro/Block_3_-2.0_00001_.png,0.0939,0.9061
benchmark_troll_shaman_report.html,troll_shaman,4242145,6,1.0,macro,Block_3,,,-1.0,macro/Block_3_-1.0_00001_.png,0.0983,0.9017
benchmark_troll_shaman_report.html,troll_shaman,4242145,6,1.0,macro,Block_3,,,1.0,macro/Block_3_+1.0_00001_.png,0.0872,0.9128
benchmark_troll_shaman_report.html,troll_shaman,4242145,6,1.0,macro,Block_3,,,2.0,macro/Block_3_+2.0_00001_.png,0.1878,0.8122
benchmark_troll_shaman_report.html,troll_shaman,4242145,6,1.0,macro,Block_4,,,-2.0,macro/Block_4_-2.0_00001_.png,0.1056,0.8944
benchmark_troll_shaman_report.html,troll_shaman,4242145,6,1.0,macro,Block_4,,,-1.0,macro/Block_4_-1.0_00001_.png,0.0777,0.9223
benchmark_troll_shaman_report.html,troll_shaman,4242145,6,1.0,macro,Block_4,,,1.0,macro/Block_4_+1.0_00001_.png,0.063,0.937
benchmark_troll_shaman_report.html,troll_shaman,4242145,6,1.0,macro,Block_4,,,2.0,macro/Block_4_+2.0_00001_.png,0.1467,0.8533
benchmark_troll_shaman_report.html,troll_shaman,4242145,6,1.0,macro,Block_5,,,-2.0,macro/Block_5_-2.0_00001_.png,0.1377,0.8623
benchmark_troll_shaman_report.html,troll_shaman,4242145,6,1.0,macro,Block_5,,,-1.0,macro/Block_5_-1.0_00001_.png,0.0682,0.9318
benchmark_troll_shaman_report.html,troll_shaman,4242145,6,1.0,macro,Block_5,,,1.0,macro/Block_5_+1.0_00001_.png,0.0838,0.9162
benchmark_troll_shaman_report.html,troll_shaman,4242145,6,1.0,macro,Block_5,,,2.0,macro/Block_5_+2.0_00001_.png,0.1399,0.8601
benchmark_troll_shaman_report.html,troll_shaman,4242145,6,1.0,macro,Block_6,,,-2.0,macro/Block_6_-2.0_00001_.png,0.1209,0.8791
benchmark_troll_shaman_report.html,troll_shaman,4242145,6,1.0,macro,Block_6,,,-1.0,macro/Block_6_-1.0_00001_.png,0.0566,0.9434
benchmark_troll_shaman_report.html,troll_shaman,4242145,6,1.0,macro,Block_6,,,1.0,macro/Block_6_+1.0_00001_.png,0.0832,0.9168
benchmark_troll_shaman_report.html,troll_shaman,4242145,6,1.0,macro,Block_6,,,2.0,macro/Block_6_+2.0_00001_.png,0.1788,0.8212
