type,report,prompt_id,seed,block,rot_kind,angle_deg,image_path,file,condition,prompt_dir,prompt_sha1,rel_path,width_px,height_px,paper_L,paper_C,paper_hue_deg,paper_frac,paper_hex,ink_L,ink_C,ink_hue_deg,ink_frac,ink_hex,subject_frac,tonal_range,step_regularity,effective_steps,top2_mass_share,chroma_spread,sw1_L,sw1_C,sw1_hue_deg,sw1_share,sw1_hex,sw2_L,sw2_C,sw2_hue_deg,sw2_share,sw2_hex,sw3_L,sw3_C,sw3_hue_deg,sw3_share,sw3_hex,sw4_L,sw4_C,sw4_hue_deg,sw4_share,sw4_hex,sw5_L,sw5_C,sw5_hue_deg,sw5_share,sw5_hex,sw6_L,sw6_C,sw6_hue_deg,sw6_share,sw6_hex
rotX,benchmark_combat_robot,combat_robot,,Block_1,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_1_rotX_+15.0_00001_.png,Block_1_rotX_+15.0_00001_.png,,,,,1024,1760,98.2668,0.6175,338.72,0.4042,#5a6b8a,6.5487,1.5726,1.9,0.0849,#060509,0.6019,78.3783,12.2621,4,0.198,32.0548,3.2664,1.1279,29.17,0.0987,#060509,16.032,16.8274,48.79,0.0853,#2c4880,46.7018,21.6505,139.45,0.0591,#5d55cf,75.9802,33.1827,304.51,0.0665,#5f87ae,77.4769,23.1767,87.59,0.0441,#7cd1dc,81.6447,21.2316,294.82,0.0992,#bfc5cb
rotX,benchmark_combat_robot,combat_robot,,Block_1,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_1_rotX_+30.0_00001_.png,Block_1_rotX_+30.0_00001_.png,,,,,1024,1760,95.6191,1.4765,354.76,0.53,#a99ea0,4.5386,6.1786,303.19,0.0895,#100c0e,0.4717,78.3164,9.9027,5,0.2705,32.062,2.884,2.8659,308.13,0.1457,#0d0b0d,16.2624,16.9633,43.33,0.0615,#10182a,46.524,34.9278,71.12,0.0697,#273259,69.4763,31.7835,312.87,0.1249,#435bcc,78.9938,16.3263,91.81,0.0428,#5b80d2,81.2004,13.8426,312.6,0.0995,#cbc9b8
rotX,benchmark_combat_robot,combat_robot,,Block_2,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_2_rotX_+30.0_00001_.png,Block_2_rotX_+30.0_00001_.png,,,,,1024,1760,99.4915,0.0952,290.66,0.333,#474745,4.6896,1.0009,27.75,0.0933,#0a0b0f,0.6658,78.5701,15.7501,5,0.2411,17.8147,3.5578,0.7158,21.83,0.1229,#060609,49.434,6.4479,169.21,0.0541,#2b3652,55.9049,15.6064,64.54,0.0388,#376178,61.527,18.5305,136.93,0.0702,#6054d2,78.3339,11.889,97.46,0.0709,#747268,82.1279,11.7685,303.11,0.1182,#cce9eb
rotX,benchmark_combat_robot,combat_robot,,Block_3,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_3_rotX_-30.0_00001_.png,Block_3_rotX_-30.0_00001_.png,,,,,1024,1760,98.7538,0.5634,102.09,0.2458,#484b4b,14.6356,10.7489,56.14,0.1896,#090a0e,0.7672,73.0531,8.0495,5,0.2149,39.7268,7.698,1.3114,74.22,0.0976,#040407,16.8975,17.5994,62.58,0.1173,#59412f,34.5018,34.8737,67.32,0.0512,#6450cd,56.705,22.0852,148.68,0.0559,#336d9e,58.3672,41.0382,137.27,0.062,#c302ff,80.7511,16.3109,307.63,0.0515,#b8d3d8
rotX,benchmark_combat_robot,combat_robot,,Block_3,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_3_rotX_+15.0_00001_.png,Block_3_rotX_+15.0_00001_.png,,,,,1024,1760,99.5896,0.1937,269.54,0.2765,#213865,4.2115,0.8553,66.28,0.1186,#0a0b10,0.7301,76.7684,10.3168,5,0.2293,41.3935,3.264,0.4947,67.21,0.1509,#06070b,36.4757,32.123,96.41,0.0784,#0f172a,50.5604,22.9424,142.8,0.0515,#2f5895,52.1554,41.8882,137.48,0.0588,#6056d2,69.1228,28.7413,314.06,0.0644,#6592c0,80.0324,35.3553,123.49,0.0415,#d1eeea
rotX,benchmark_combat_robot,combat_robot,,Block_3,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_3_rotX_-15.0_00001_.png,Block_3_rotX_-15.0_00001_.png,,,,,1024,1760,98.7542,0.1915,65.78,0.2565,#676e79,7.5322,3.665,42.14,0.1335,#06080c,0.7576,72.9527,9.1856,5,0.2454,33.7415,6.014,2.4378,43.49,0.1492,#030406,21.353,15.7935,35.94,0.0962,#0f172a,29.6926,14.9027,145.74,0.0523,#2b5788,31.6391,26.0148,67.0,0.073,#6350cd,60.6751,36.1793,140.58,0.0677,#d50ffb,78.9667,9.6801,296.83,0.0444,#b9d9e0
rotX,benchmark_combat_robot,combat_robot,,Block_3,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_3_rotX_+30.0_00001_.png,Block_3_rotX_+30.0_00001_.png,,,,,1024,1760,99.5587,0.2839,309.89,0.2871,#343031,2.8355,0.375,16.37,0.1204,#0c0b11,0.7151,77.6,10.9456,5,0.3236,40.1787,2.5687,0.3318,67.44,0.1648,#06060a,36.7982,23.5834,146.79,0.0313,#0d163c,41.4987,21.6041,106.13,0.0597,#5d55d1,49.0818,9.6921,263.36,0.1588,#3a89cf,58.7545,40.5105,143.58,0.0664,#60dcf2,80.1687,20.3151,316.19,0.0509,#f8eedb
rotX,benchmark_combat_robot,combat_robot,,Block_4,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_4_rotX_-30.0_00001_.png,Block_4_rotX_-30.0_00001_.png,,,,,1024,1760,96.956,0.5421,329.24,0.3076,#b5bfc6,7.3998,3.4689,281.45,0.0661,#090a0e,0.6878,77.7847,9.8243,5,0.3013,29.049,3.8929,1.1889,338.66,0.0744,#06070a,36.4147,15.7457,66.76,0.1633,#303f5c,48.1348,9.3619,163.96,0.0583,#366194,58.979,30.238,83.23,0.0243,#6d4ed1,62.5039,25.3204,138.34,0.0975,#74b3d7,81.6776,14.4698,308.24,0.138,#dbedf1
rotX,benchmark_combat_robot,combat_robot,,Block_4,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_4_rotX_+15.0_00001_.png,Block_4_rotX_+15.0_00001_.png,,,,,1024,1760,99.118,0.3506,302.23,0.1899,#4a4d57,3.3502,0.3338,9.46,0.1686,#09090d,0.8124,76.4829,11.2689,5,0.2646,36.9582,1.9656,0.2108,31.89,0.1839,#060508,29.5724,18.6809,69.38,0.0807,#152952,59.7596,37.169,134.39,0.0709,#225395,65.8688,30.6234,308.64,0.0653,#6057d3,74.8991,26.2524,101.5,0.0241,#bf7155,78.4486,5.668,11.79,0.0583,#b0d3e1
rotX,benchmark_combat_robot,combat_robot,,Block_4,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_4_rotX_-15.0_00001_.png,Block_4_rotX_-15.0_00001_.png,,,,,1024,1760,98.7866,0.2815,154.12,0.3153,#9eadb6,4.4346,0.9603,5.82,0.1068,#090b0f,0.7035,80.2423,12.1652,4,0.2351,18.6027,4.3792,0.9796,7.96,0.1514,#06070b,37.479,17.8137,65.36,0.0757,#0f172a,60.1046,18.1462,139.61,0.0708,#2c496e,80.3823,19.5823,315.83,0.0838,#6350cd,82.3641,13.587,98.15,0.0405,#d409fd,84.6215,6.4435,274.05,0.0701,#ace2ea
rotX,benchmark_combat_robot,combat_robot,,Block_4,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_4_rotX_+30.0_00001_.png,Block_4_rotX_+30.0_00001_.png,,,,,1024,1760,97.7869,1.5995,316.11,0.1908,#695a49,4.052,1.1995,69.11,0.1862,#090b0e,0.8231,80.7515,10.6673,5,0.3011,69.0526,2.6147,0.7572,70.81,0.19,#040608,27.399,43.1058,322.25,0.0245,#142e4f,51.7066,18.7928,150.12,0.111,#6154d1,57.6827,69.8098,318.66,0.0249,#926842,82.822,22.604,91.38,0.0207,#37a4d9,83.3662,15.6002,316.18,0.0197,#ddd3c7
rotX,benchmark_combat_robot,combat_robot,,Block_5,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_5_rotX_-30.0_00001_.png,Block_5_rotX_-30.0_00001_.png,,,,,1024,1760,98.2984,0.1859,58.37,0.2542,#8fa8b6,16.1776,2.92,352.96,0.1199,#09090e,0.7578,66.53,4.7215,6,0.3012,24.0545,11.2586,4.4487,45.49,0.0885,#09080d,26.7696,18.2542,66.32,0.2121,#293882,44.5887,17.509,287.13,0.0891,#4849c1,50.4208,14.0972,134.43,0.0857,#a9704a,67.9835,28.5032,313.88,0.0265,#468ec0,77.7887,5.8725,271.14,0.0306,#bed7de
rotX,benchmark_combat_robot,combat_robot,,Block_5,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_5_rotX_-15.0_00001_.png,Block_5_rotX_-15.0_00001_.png,,,,,1024,1760,99.0658,0.3479,326.6,0.2959,#2f313b,9.1923,2.1399,57.07,0.1058,#0a0a0f,0.714,71.2065,8.1945,5,0.2337,24.1261,6.2364,2.183,54.3,0.1184,#050508,26.3394,20.7222,73.92,0.1153,#6a3b4b,33.8443,17.6443,41.76,0.1022,#324a9a,46.6623,21.7707,139.42,0.0781,#6c4fd1,73.2631,26.3091,308.71,0.0577,#a45355,77.4429,8.1471,312.8,0.0925,#abcad6
rotX,benchmark_combat_robot,combat_robot,,Block_6,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_6_rotX_+15.0_00001_.png,Block_6_rotX_+15.0_00001_.png,,,,,1024,1760,89.0345,12.8046,115.42,0.155,#434832,4.4032,3.1344,121.15,0.287,#030200,0.8623,70.283,10.729,4,0.3098,46.2883,2.3258,2.946,106.32,0.2506,#020100,27.5033,24.9882,135.93,0.0592,#0f172a,29.4471,30.7997,103.71,0.0431,#2e5c5c,34.3933,42.8241,132.41,0.0481,#6056d1,62.7512,49.2343,117.91,0.0368,#37a4a4,72.6088,16.1634,111.27,0.0334,#cfd6bc
rotX,benchmark_combat_robot,combat_robot,,Block_5,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_5_rotX_+15.0_00001_.png,Block_5_rotX_+15.0_00001_.png,,,,,1024,1760,99.758,0.1774,96.16,0.2563,#2f415b,5.8067,0.6839,117.44,0.1514,#080a0f,0.7485,80.5683,11.7016,4,0.2827,40.1438,3.764,0.5084,87.93,0.1719,#050509,30.2289,18.2494,52.39,0.1109,#0f172a,43.1013,14.006,157.13,0.0966,#2b5a8b,47.4326,40.6522,144.75,0.0909,#6255d1,80.3262,19.7214,306.87,0.0768,#bbafa2,84.3323,15.1036,99.01,0.0433,#c8ecee
rotX,benchmark_combat_robot,combat_robot,,Block_6,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_6_rotX_-30.0_00001_.png,Block_6_rotX_-30.0_00001_.png,,,,,1024,1760,75.8487,24.4384,312.0,0.0738,#c0b4de,63.1811,23.2022,319.72,0.0683,#0f172a,0.0802,5.5691,0.7877,1,0.236,10.6198,59.3887,23.134,320.93,0.0359,#0f172a,61.1001,27.5935,315.77,0.0502,#6250ce,63.4169,25.593,316.69,0.1601,#c300ff,63.5598,25.306,321.04,0.0759,#cd46b0,64.1848,29.7356,313.71,0.0653,#119f73,64.9579,19.1158,325.43,0.0324,#f7f7f7
rotX,benchmark_combat_robot,combat_robot,,Block_5,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_5_rotX_+30.0_00001_.png,Block_5_rotX_+30.0_00001_.png,,,,,1024,1760,99.4704,0.1843,286.95,0.2483,#c7b6a2,4.7044,0.3755,45.66,0.218,#0e0e14,0.7528,75.1771,15.2891,4,0.3754,28.3174,2.9748,0.605,32.33,0.2438,#09090f,16.2923,16.1897,66.36,0.1316,#1e2535,25.9684,28.9224,58.27,0.0505,#6253d0,30.342,20.5065,176.4,0.0901,#567490,75.0567,16.4144,101.02,0.0542,#b3987a,78.1518,14.1633,309.11,0.0457,#ccdbe0
rotX,benchmark_combat_robot,combat_robot,,Block_6,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_6_rotX_-15.0_00001_.png,Block_6_rotX_-15.0_00001_.png,,,,,1024,1760,94.6906,9.5349,304.64,0.192,#5e67b8,26.5475,35.9407,304.99,0.1146,#090d3f,0.7513,63.5217,5.8688,6,0.2219,30.2137,21.5486,34.9961,307.09,0.0715,#060733,38.9292,53.5118,307.47,0.0408,#262a73,44.4211,28.3322,299.93,0.0639,#454ebc,64.8489,34.8707,297.47,0.0982,#d50cfc,71.4086,45.4196,304.59,0.0359,#8692d7,85.0704,23.2982,302.46,0.1237,#c9cfe8
rotX,benchmark_combat_robot,combat_robot,,Block_6,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_combat_robot\rotations\Block_6_rotX_+30.0_00001_.png,Block_6_rotX_+30.0_00001_.png,,,,,1024,1760,20.0981,28.4533,97.24,0.0413,#0f172a,0.5637,1.5945,32.87,0.4913,#000000,0.9299,32.8516,4.8966,4,0.389,41.3222,0.259,0.7604,31.36,0.3159,#000000,5.2594,8.8604,63.83,0.073,#332758,10.7711,16.2302,100.64,0.0333,#c243a9,12.778,19.9447,72.57,0.0188,#017aff,28.844,38.1033,84.77,0.0037,#11a677,33.1106,42.0826,103.95,0.0095,#f3f4f4
rotX,benchmark_elf_brawler,elf_brawler,,Block_1,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_elf_brawler\rotations\Block_1_rotX_-30.0_00001_.png,Block_1_rotX_-30.0_00001_.png,,,,,1024,1760,76.8221,11.5433,87.28,0.1124,#c7bda1,23.9026,24.3856,72.76,0.0867,#0f1729,0.8873,63.1622,8.9732,5,0.2195,28.2395,20.9154,22.9349,70.23,0.0504,#0f172a,29.6174,33.8377,62.43,0.1083,#6f4dd2,39.0607,34.3225,75.3,0.1111,#68773a,43.8775,20.1871,92.7,0.0931,#bf8b4f,53.8691,26.694,107.42,0.0793,#b1976a,84.0776,6.083,76.22,0.0104,#c8c6b0
rotX,benchmark_elf_brawler,elf_brawler,,Block_1,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_elf_brawler\rotations\Block_1_rotX_-15.0_00001_.png,Block_1_rotX_-15.0_00001_.png,,,,,1024,1760,96.4356,1.3818,62.74,0.2056,#f5f6f7,11.2487,2.2119,55.36,0.1266,#0c0808,0.8073,75.1796,8.3186,5,0.282,30.2958,6.6113,2.6003,40.67,0.1004,#080606,28.7599,19.7933,54.0,0.1816,#6f4ed2,35.0835,12.1119,278.62,0.0977,#87914a,57.1189,32.8961,132.39,0.0655,#d98849,78.2847,22.5436,92.73,0.0622,#dabb94,81.7909,25.9353,310.63,0.052,#9dd0e9
rotX,benchmark_elf_brawler,elf_brawler,,Block_2,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_elf_brawler\rotations\Block_2_rotX_-30.0_00001_.png,Block_2_rotX_-30.0_00001_.png,,,,,1024,1760,99.6771,0.1146,326.09,0.1566,#fcfdfd,2.5844,0.7444,340.1,0.1376,#070606,0.8446,79.733,8.3429,5,0.3147,26.3529,2.4551,0.7127,346.24,0.1608,#070606,18.3863,12.7289,37.45,0.1539,#6b4ed0,43.0239,27.0656,71.73,0.1082,#748642,44.256,11.439,173.27,0.091,#a67535,58.8781,26.3861,141.07,0.0493,#db8458,82.1881,22.3364,311.59,0.0232,#a8bdcb
rotX,benchmark_elf_brawler,elf_brawler,,Block_2,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_elf_brawler\rotations\Block_2_rotX_-15.0_00001_.png,Block_2_rotX_-15.0_00001_.png,,,,,1024,1760,99.5504,0.1451,60.24,0.2153,#fcfdfd,9.1069,1.5833,220.16,0.1649,#0a0706,0.791,76.4789,6.3706,6,0.2485,31.6423,3.6059,0.3579,85.51,0.1344,#080606,23.7354,19.5426,80.18,0.1141,#6f4ed1,28.7482,20.7743,35.32,0.0781,#88984f,40.2541,29.6017,141.3,0.0737,#b28e73,57.2736,32.0002,313.28,0.0407,#d88e45,80.0848,25.5932,302.21,0.0362,#acb2b1
rotX,benchmark_elf_brawler,elf_brawler,,Block_1,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_elf_brawler\rotations\Block_1_rotX_+15.0_00001_.png,Block_1_rotX_+15.0_00001_.png,,,,,1024,1760,98.2668,0.6175,338.72,0.4042,#f8f6f6,6.5487,1.5726,1.9,0.0849,#090808,0.6019,78.3783,12.2621,4,0.198,32.0548,3.2664,1.1279,29.17,0.0987,#080707,16.032,16.8274,48.79,0.0853,#552f26,46.7018,21.6505,139.45,0.0591,#4754c2,75.9802,33.1827,304.51,0.0665,#87993c,77.4769,23.1767,87.59,0.0441,#e18742,81.6447,21.2316,294.82,0.0992,#85b2d9
rotX,benchmark_elf_brawler,elf_brawler,,Block_2,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_elf_brawler\rotations\Block_2_rotX_+15.0_00001_.png,Block_2_rotX_+15.0_00001_.png,,,,,1024,1760,99.7873,0.0712,297.54,0.3049,#fdfdfc,5.8721,1.1221,50.81,0.0944,#0f0c0b,0.6961,71.75,8.367,5,0.2525,26.6128,5.3998,1.1981,50.59,0.1294,#090607,33.0065,16.3877,140.01,0.0467,#6156d1,37.1317,22.2785,72.02,0.0916,#4b7b91,51.7188,27.8109,133.12,0.0751,#798746,70.1063,13.8836,96.52,0.0635,#e48848,77.1497,15.212,303.12,0.1231,#d1b896
rotX,benchmark_elf_brawler,elf_brawler,,Block_1,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_elf_brawler\rotations\Block_1_rotX_+30.0_00001_.png,Block_1_rotX_+30.0_00001_.png,,,,,1024,1760,95.6191,1.4765,354.76,0.53,#f0eeee,4.5386,6.1786,303.19,0.0895,#0d0d0c,0.4717,78.3164,9.9027,5,0.2705,32.062,2.884,2.8659,308.13,0.1457,#060608,16.2624,16.9633,43.33,0.0615,#5352c7,46.524,34.9278,71.12,0.0697,#995b15,69.4763,31.7835,312.87,0.1249,#6a782f,78.9938,16.3263,91.81,0.0428,#5a91c4,81.2004,13.8426,312.6,0.0995,#bdc2be
rotX,benchmark_elf_brawler,elf_brawler,,Block_2,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_elf_brawler\rotations\Block_2_rotX_+30.0_00001_.png,Block_2_rotX_+30.0_00001_.png,,,,,1024,1760,99.4915,0.0952,290.66,0.333,#fbfdfd,4.6896,1.0009,27.75,0.0933,#0b0807,0.6658,78.5701,15.7501,5,0.2411,17.8147,3.5578,0.7158,21.83,0.1229,#060505,49.434,6.4479,169.21,0.0541,#44694e,55.9049,15.6064,64.54,0.0388,#6054d1,61.527,18.5305,136.93,0.0702,#798943,78.3339,11.889,97.46,0.0709,#e69053,82.1279,11.7685,303.11,0.1182,#dac09f
rotX,benchmark_elf_brawler,elf_brawler,,Block_3,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_elf_brawler\rotations\Block_3_rotX_-30.0_00001_.png,Block_3_rotX_-30.0_00001_.png,,,,,1024,1760,98.7538,0.5634,102.09,0.2458,#f8f9f8,14.6356,10.7489,56.14,0.1896,#090807,0.7672,73.0531,8.0495,5,0.2149,39.7268,7.698,1.3114,74.22,0.0976,#070605,16.8975,17.5994,62.58,0.1173,#582f23,34.5018,34.8737,67.32,0.0512,#59682d,56.705,22.0852,148.68,0.0559,#6f4dd1,58.3672,41.0382,137.27,0.062,#c56632,80.7511,16.3109,307.63,0.0515,#a7c0d2
rotX,benchmark_elf_brawler,elf_brawler,,Block_3,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_elf_brawler\rotations\Block_3_rotX_-15.0_00001_.png,Block_3_rotX_-15.0_00001_.png,,,,,1024,1760,98.7542,0.1915,65.78,0.2565,#faf9f7,7.5322,3.665,42.14,0.1335,#100d0c,0.7576,72.9527,9.1856,5,0.2454,33.7415,6.014,2.4378,43.49,0.1492,#0a0808,21.353,15.7935,35.94,0.0962,#8c5735,29.6926,14.9027,145.74,0.0523,#6e4ed2,31.6391,26.0148,67.0,0.073,#788948,60.6751,36.1793,140.58,0.0677,#e29c48,78.9667,9.6801,296.83,0.0444,#c2b199
rotX,benchmark_elf_brawler,elf_brawler,,Block_3,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_elf_brawler\rotations\Block_3_rotX_+15.0_00001_.png,Block_3_rotX_+15.0_00001_.png,,,,,1024,1760,99.5896,0.1937,269.54,0.2765,#fcfcfc,4.2115,0.8553,66.28,0.1186,#0b0808,0.7301,76.7684,10.3168,5,0.2293,41.3935,3.264,0.4947,67.21,0.1509,#070506,36.4757,32.123,96.41,0.0784,#6057d2,50.5604,22.9424,142.8,0.0515,#858b49,52.1554,41.8882,137.48,0.0588,#db6b3f,69.1228,28.7413,314.06,0.0644,#dd9446,80.0324,35.3553,123.49,0.0415,#dcb491
rotX,benchmark_elf_brawler,elf_brawler,,Block_3,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_elf_brawler\rotations\Block_3_rotX_+30.0_00001_.png,Block_3_rotX_+30.0_00001_.png,,,,,1024,1760,99.5587,0.2839,309.89,0.2871,#f9fafa,2.8355,0.375,16.37,0.1204,#060405,0.7151,77.6,10.9456,5,0.3236,40.1787,2.5687,0.3318,67.44,0.1648,#060404,36.7982,23.5834,146.79,0.0313,#5a58ce,41.4987,21.6041,106.13,0.0597,#468180,49.0818,9.6921,263.36,0.1588,#7c9246,58.7545,40.5105,143.58,0.0664,#d17436,80.1687,20.3151,316.19,0.0509,#cfc2b2
rotX,benchmark_elf_brawler,elf_brawler,,Block_4,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_elf_brawler\rotations\Block_4_rotX_-30.0_00001_.png,Block_4_rotX_-30.0_00001_.png,,,,,1024,1760,96.956,0.5421,329.24,0.3076,#f9fbfc,7.3998,3.4689,281.45,0.0661,#0a0808,0.6878,77.7847,9.8243,5,0.3013,29.049,3.8929,1.1889,338.66,0.0744,#060505,36.4147,15.7457,66.76,0.1633,#415d7c,48.1348,9.3619,163.96,0.0583,#6f4dd2,58.979,30.238,83.23,0.0243,#677f40,62.5039,25.3204,138.34,0.0975,#d27c38,81.6776,14.4698,308.24,0.138,#e4bf8c
rotX,benchmark_elf_brawler,elf_brawler,,Block_4,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_elf_brawler\rotations\Block_4_rotX_-15.0_00001_.png,Block_4_rotX_-15.0_00001_.png,,,,,1024,1760,98.7866,0.2815,154.12,0.3153,#fdfdfd,4.4346,0.9603,5.82,0.1068,#0b0808,0.7035,80.2423,12.1652,4,0.2351,18.6027,4.3792,0.9796,7.96,0.1514,#080606,37.479,17.8137,65.36,0.0757,#734ed3,60.1046,18.1462,139.61,0.0708,#4b6d86,80.3823,19.5823,315.83,0.0838,#878847,82.3641,13.587,98.15,0.0405,#cf8248,84.6215,6.4435,274.05,0.0701,#d5ba94
rotX,benchmark_elf_brawler,elf_brawler,,Block_4,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_elf_brawler\rotations\Block_4_rotX_+15.0_00001_.png,Block_4_rotX_+15.0_00001_.png,,,,,1024,1760,99.118,0.3506,302.23,0.1899,#fefefe,3.3502,0.3338,9.46,0.1686,#100a0a,0.8124,76.4829,11.2689,5,0.2646,36.9582,1.9656,0.2108,31.89,0.1839,#070405,29.5724,18.6809,69.38,0.0807,#596d3c,59.7596,37.169,134.39,0.0709,#6156d2,65.8688,30.6234,308.64,0.0653,#7590b4,74.8991,26.2524,101.5,0.0241,#d47c3b,78.4486,5.668,11.79,0.0583,#daaf86
rotX,benchmark_elf_brawler,elf_brawler,,Block_4,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_elf_brawler\rotations\Block_4_rotX_+30.0_00001_.png,Block_4_rotX_+30.0_00001_.png,,,,,1024,1760,97.7869,1.5995,316.11,0.1908,#fdfdfd,4.052,1.1995,69.11,0.1862,#130f0e,0.8231,80.7515,10.6673,5,0.3011,69.0526,2.6147,0.7572,70.81,0.19,#100d0c,27.399,43.1058,322.25,0.0245,#3f572d,51.7066,18.7928,150.12,0.111,#545ad0,57.6827,69.8098,318.66,0.0249,#40756e,82.822,22.604,91.38,0.0207,#c79042,83.3662,15.6002,316.18,0.0197,#c3b2a2
rotX,benchmark_elf_brawler,elf_brawler,,Block_5,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_elf_brawler\rotations\Block_5_rotX_-30.0_00001_.png,Block_5_rotX_-30.0_00001_.png,,,,,1024,1760,98.2984,0.1859,58.37,0.2542,#fefdfe,16.1776,2.92,352.96,0.1199,#0e0b0b,0.7578,66.53,4.7215,6,0.3012,24.0545,11.2586,4.4487,45.49,0.0885,#0c0809,26.7696,18.2542,66.32,0.2121,#6256d3,44.5887,17.509,287.13,0.0891,#536fa8,50.4208,14.0972,134.43,0.0857,#637a4a,67.9835,28.5032,313.88,0.0265,#be694b,77.7887,5.8725,271.14,0.0306,#bbaca0
rotX,benchmark_elf_brawler,elf_brawler,,Block_5,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_elf_brawler\rotations\Block_5_rotX_-15.0_00001_.png,Block_5_rotX_-15.0_00001_.png,,,,,1024,1760,99.0658,0.3479,326.6,0.2959,#fbfcfc,9.1923,2.1399,57.07,0.1058,#0c090a,0.714,71.2065,8.1945,5,0.2337,24.1261,6.2364,2.183,54.3,0.1184,#0c0909,26.3394,20.7222,73.92,0.1153,#58342c,33.8443,17.6443,41.76,0.1022,#6d4ed0,46.6623,21.7707,139.42,0.0781,#7c8a4e,73.2631,26.3091,308.71,0.0577,#db8e51,77.4429,8.1471,312.8,0.0925,#88b6db
