prompt_id,seed,condition,tag,grad_ratio,dL,passed,file,baseline_file
S04_gouache,4242145,scramble_A_pos,scrA_pos,1.0517410039901733,-1.578765869140625,True,S04_gouache_s4242145_scrA_pos_00001_.png,S04_gouache_s4242145_baseline_00001_.png
S04_gouache,4242145,scramble_B_neg,scrB_neg,0.7851800918579102,28.206878662109375,False,S04_gouache_s4242145_scrB_neg_00001_.png,S04_gouache_s4242145_baseline_00001_.png
S04_gouache,4242145,scramble_B_pos,scrB_pos,1.1947306394577026,-32.94288635253906,False,S04_gouache_s4242145_scrB_pos_00001_.png,S04_gouache_s4242145_baseline_00001_.png
S04_gouache,42,Block_1_neg,B1_neg,1.014194130897522,-0.7477569580078125,True,S04_gouache_s42_B1_neg_00001_.png,S04_gouache_s42_baseline_00001_.png
S04_gouache,42,Block_1_pos,B1_pos,1.057544469833374,2.2147674560546875,True,S04_gouache_s42_B1_pos_00001_.png,S04_gouache_s42_baseline_00001_.png
S04_gouache,42,Block_6_neg,B6_neg,1.3453989028930664,-2.19403076171875,True,S04_gouache_s42_B6_neg_00001_.png,S04_gouache_s42_baseline_00001_.png
S04_gouache,42,Block_6_pos,B6_pos,0.9093661308288574,-0.697021484375,True,S04_gouache_s42_B6_pos_00001_.png,S04_gouache_s42_baseline_00001_.png
S04_gouache,42,scramble_A_neg,scrA_neg,1.0142641067504883,1.66705322265625,True,S04_gouache_s42_scrA_neg_00001_.png,S04_gouache_s42_baseline_00001_.png
S04_gouache,42,scramble_A_pos,scrA_pos,1.0672816038131714,-2.01727294921875,True,S04_gouache_s42_scrA_pos_00001_.png,S04_gouache_s42_baseline_00001_.png
S04_gouache,42,scramble_B_neg,scrB_neg,0.8214837312698364,28.97320556640625,False,S04_gouache_s42_scrB_neg_00001_.png,S04_gouache_s42_baseline_00001_.png
S04_gouache,42,scramble_B_pos,scrB_pos,1.226719617843628,-32.95249938964844,False,S04_gouache_s42_scrB_pos_00001_.png,S04_gouache_s42_baseline_00001_.png
S05_pencil,1337,Block_1_neg,B1_neg,1.0038453340530396,-3.127471923828125,True,S05_pencil_s1337_B1_neg_00001_.png,S05_pencil_s1337_baseline_00001_.png
S05_pencil,1337,Block_1_pos,B1_pos,1.0359596014022827,7.2262420654296875,True,S05_pencil_s1337_B1_pos_00001_.png,S05_pencil_s1337_baseline_00001_.png
S05_pencil,1337,Block_6_neg,B6_neg,1.3856992721557617,1.4526214599609375,True,S05_pencil_s1337_B6_neg_00001_.png,S05_pencil_s1337_baseline_00001_.png
S05_pencil,1337,Block_6_pos,B6_pos,0.8322137594223022,-5.6175537109375,True,S05_pencil_s1337_B6_pos_00001_.png,S05_pencil_s1337_baseline_00001_.png
S05_pencil,1337,scramble_A_neg,scrA_neg,0.9544429183006287,3.063812255859375,True,S05_pencil_s1337_scrA_neg_00001_.png,S05_pencil_s1337_baseline_00001_.png
S05_pencil,1337,scramble_A_pos,scrA_pos,1.098785400390625,-0.01397705078125,True,S05_pencil_s1337_scrA_pos_00001_.png,S05_pencil_s1337_baseline_00001_.png
S05_pencil,1337,scramble_B_neg,scrB_neg,0.7264411449432373,29.921630859375,False,S05_pencil_s1337_scrB_neg_00001_.png,S05_pencil_s1337_baseline_00001_.png
S05_pencil,1337,scramble_B_pos,scrB_pos,1.3452249765396118,-36.74030303955078,False,S05_pencil_s1337_scrB_pos_00001_.png,S05_pencil_s1337_baseline_00001_.png
S05_pencil,4242145,Block_1_neg,B1_neg,0.9406012296676636,-2.539764404296875,True,S05_pencil_s4242145_B1_neg_00001_.png,S05_pencil_s4242145_baseline_00001_.png
S05_pencil,4242145,Block_1_pos,B1_pos,0.9679828882217407,7.3349151611328125,True,S05_pencil_s4242145_B1_pos_00001_.png,S05_pencil_s4242145_baseline_00001_.png
S05_pencil,4242145,Block_6_neg,B6_neg,1.3482333421707153,2.749359130859375,True,S05_pencil_s4242145_B6_neg_00001_.png,S05_pencil_s4242145_baseline_00001_.png
S05_pencil,4242145,Block_6_pos,B6_pos,0.8150996565818787,-7.16851806640625,True,S05_pencil_s4242145_B6_pos_00001_.png,S05_pencil_s4242145_baseline_00001_.png
S05_pencil,4242145,scramble_A_neg,scrA_neg,0.9204553365707397,1.99847412109375,True,S05_pencil_s4242145_scrA_neg_00001_.png,S05_pencil_s4242145_baseline_00001_.png
