image_path,output_folder,file,bench,prompt_id,seed,condition,recorded_in,notebook_page
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s42_Block_3_pos_00001_.png,rotations_block1_vs_block6,S07_comic_s42_Block_3_pos_00001_.png,rotations_triangolo,S07_comic,42,Block_3_pos,rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s42_Block_6_neg_00001_.png,rotations_block1_vs_block6,S07_comic_s42_Block_6_neg_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S07_comic,42,Block_6_neg,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s42_Block_6_pos_00001_.png,rotations_block1_vs_block6,S07_comic_s42_Block_6_pos_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S07_comic,42,Block_6_pos,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s42_baseline_00001_.png,rotations_block1_vs_block6,S07_comic_s42_baseline_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S07_comic,42,baseline,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s42_scramble_A_00001_.png,rotations_block1_vs_block6,S07_comic_s42_scramble_A_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S07_comic,42,scramble_A,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s42_scramble_B_00001_.png,rotations_block1_vs_block6,S07_comic_s42_scramble_B_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S07_comic,42,scramble_B,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s42_scramble_C_00001_.png,rotations_block1_vs_block6,S07_comic_s42_scramble_C_00001_.png,rotations_triangolo,S07_comic,42,scramble_C,rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S07_comic_s42_scramble_D_00001_.png,rotations_block1_vs_block6,S07_comic_s42_scramble_D_00001_.png,rotations_triangolo,S07_comic,42,scramble_D,rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s1337_Block_1_neg_00001_.png,rotations_block1_vs_block6,S08_papercraft_s1337_Block_1_neg_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S08_papercraft,1337,Block_1_neg,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s1337_Block_1_pos_00001_.png,rotations_block1_vs_block6,S08_papercraft_s1337_Block_1_pos_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S08_papercraft,1337,Block_1_pos,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s1337_Block_3_neg_00001_.png,rotations_block1_vs_block6,S08_papercraft_s1337_Block_3_neg_00001_.png,rotations_triangolo,S08_papercraft,1337,Block_3_neg,rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s1337_Block_3_pos_00001_.png,rotations_block1_vs_block6,S08_papercraft_s1337_Block_3_pos_00001_.png,rotations_triangolo,S08_papercraft,1337,Block_3_pos,rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s1337_Block_6_neg_00001_.png,rotations_block1_vs_block6,S08_papercraft_s1337_Block_6_neg_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S08_papercraft,1337,Block_6_neg,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s1337_Block_6_pos_00001_.png,rotations_block1_vs_block6,S08_papercraft_s1337_Block_6_pos_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S08_papercraft,1337,Block_6_pos,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s1337_baseline_00001_.png,rotations_block1_vs_block6,S08_papercraft_s1337_baseline_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S08_papercraft,1337,baseline,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s1337_scramble_A_00001_.png,rotations_block1_vs_block6,S08_papercraft_s1337_scramble_A_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S08_papercraft,1337,scramble_A,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s1337_scramble_B_00001_.png,rotations_block1_vs_block6,S08_papercraft_s1337_scramble_B_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S08_papercraft,1337,scramble_B,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s1337_scramble_C_00001_.png,rotations_block1_vs_block6,S08_papercraft_s1337_scramble_C_00001_.png,rotations_triangolo,S08_papercraft,1337,scramble_C,rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s1337_scramble_D_00001_.png,rotations_block1_vs_block6,S08_papercraft_s1337_scramble_D_00001_.png,rotations_triangolo,S08_papercraft,1337,scramble_D,rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s4242145_Block_1_neg_00001_.png,rotations_block1_vs_block6,S08_papercraft_s4242145_Block_1_neg_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S08_papercraft,4242145,Block_1_neg,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s4242145_Block_1_pos_00001_.png,rotations_block1_vs_block6,S08_papercraft_s4242145_Block_1_pos_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S08_papercraft,4242145,Block_1_pos,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s4242145_Block_3_neg_00001_.png,rotations_block1_vs_block6,S08_papercraft_s4242145_Block_3_neg_00001_.png,rotations_triangolo,S08_papercraft,4242145,Block_3_neg,rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s4242145_Block_3_pos_00001_.png,rotations_block1_vs_block6,S08_papercraft_s4242145_Block_3_pos_00001_.png,rotations_triangolo,S08_papercraft,4242145,Block_3_pos,rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s4242145_Block_6_neg_00001_.png,rotations_block1_vs_block6,S08_papercraft_s4242145_Block_6_neg_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S08_papercraft,4242145,Block_6_neg,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s4242145_Block_6_pos_00001_.png,rotations_block1_vs_block6,S08_papercraft_s4242145_Block_6_pos_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S08_papercraft,4242145,Block_6_pos,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s4242145_baseline_00001_.png,rotations_block1_vs_block6,S08_papercraft_s4242145_baseline_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S08_papercraft,4242145,baseline,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s4242145_scramble_A_00001_.png,rotations_block1_vs_block6,S08_papercraft_s4242145_scramble_A_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S08_papercraft,4242145,scramble_A,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s4242145_scramble_B_00001_.png,rotations_block1_vs_block6,S08_papercraft_s4242145_scramble_B_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S08_papercraft,4242145,scramble_B,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s4242145_scramble_C_00001_.png,rotations_block1_vs_block6,S08_papercraft_s4242145_scramble_C_00001_.png,rotations_triangolo,S08_papercraft,4242145,scramble_C,rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s4242145_scramble_D_00001_.png,rotations_block1_vs_block6,S08_papercraft_s4242145_scramble_D_00001_.png,rotations_triangolo,S08_papercraft,4242145,scramble_D,rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s42_Block_1_neg_00001_.png,rotations_block1_vs_block6,S08_papercraft_s42_Block_1_neg_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S08_papercraft,42,Block_1_neg,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s42_Block_1_pos_00001_.png,rotations_block1_vs_block6,S08_papercraft_s42_Block_1_pos_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S08_papercraft,42,Block_1_pos,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s42_Block_3_neg_00001_.png,rotations_block1_vs_block6,S08_papercraft_s42_Block_3_neg_00001_.png,rotations_triangolo,S08_papercraft,42,Block_3_neg,rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s42_Block_3_pos_00001_.png,rotations_block1_vs_block6,S08_papercraft_s42_Block_3_pos_00001_.png,rotations_triangolo,S08_papercraft,42,Block_3_pos,rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s42_Block_6_neg_00001_.png,rotations_block1_vs_block6,S08_papercraft_s42_Block_6_neg_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S08_papercraft,42,Block_6_neg,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s42_Block_6_pos_00001_.png,rotations_block1_vs_block6,S08_papercraft_s42_Block_6_pos_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S08_papercraft,42,Block_6_pos,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s42_baseline_00001_.png,rotations_block1_vs_block6,S08_papercraft_s42_baseline_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S08_papercraft,42,baseline,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s42_scramble_A_00001_.png,rotations_block1_vs_block6,S08_papercraft_s42_scramble_A_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S08_papercraft,42,scramble_A,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s42_scramble_B_00001_.png,rotations_block1_vs_block6,S08_papercraft_s42_scramble_B_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S08_papercraft,42,scramble_B,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s42_scramble_C_00001_.png,rotations_block1_vs_block6,S08_papercraft_s42_scramble_C_00001_.png,rotations_triangolo,S08_papercraft,42,scramble_C,rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s42_scramble_D_00001_.png,rotations_block1_vs_block6,S08_papercraft_s42_scramble_D_00001_.png,rotations_triangolo,S08_papercraft,42,scramble_D,rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s1337_Block_1_neg_00001_.png,rotations_block1_vs_block6,S09_fresco_s1337_Block_1_neg_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S09_fresco,1337,Block_1_neg,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s1337_Block_1_pos_00001_.png,rotations_block1_vs_block6,S09_fresco_s1337_Block_1_pos_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S09_fresco,1337,Block_1_pos,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s1337_Block_3_neg_00001_.png,rotations_block1_vs_block6,S09_fresco_s1337_Block_3_neg_00001_.png,rotations_triangolo,S09_fresco,1337,Block_3_neg,rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s1337_Block_3_pos_00001_.png,rotations_block1_vs_block6,S09_fresco_s1337_Block_3_pos_00001_.png,rotations_triangolo,S09_fresco,1337,Block_3_pos,rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s1337_Block_6_neg_00001_.png,rotations_block1_vs_block6,S09_fresco_s1337_Block_6_neg_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S09_fresco,1337,Block_6_neg,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s1337_Block_6_pos_00001_.png,rotations_block1_vs_block6,S09_fresco_s1337_Block_6_pos_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S09_fresco,1337,Block_6_pos,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s1337_baseline_00001_.png,rotations_block1_vs_block6,S09_fresco_s1337_baseline_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S09_fresco,1337,baseline,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s1337_scramble_A_00001_.png,rotations_block1_vs_block6,S09_fresco_s1337_scramble_A_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S09_fresco,1337,scramble_A,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s1337_scramble_B_00001_.png,rotations_block1_vs_block6,S09_fresco_s1337_scramble_B_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S09_fresco,1337,scramble_B,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s1337_scramble_C_00001_.png,rotations_block1_vs_block6,S09_fresco_s1337_scramble_C_00001_.png,rotations_triangolo,S09_fresco,1337,scramble_C,rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s1337_scramble_D_00001_.png,rotations_block1_vs_block6,S09_fresco_s1337_scramble_D_00001_.png,rotations_triangolo,S09_fresco,1337,scramble_D,rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s4242145_Block_1_neg_00001_.png,rotations_block1_vs_block6,S09_fresco_s4242145_Block_1_neg_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S09_fresco,4242145,Block_1_neg,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s4242145_Block_1_pos_00001_.png,rotations_block1_vs_block6,S09_fresco_s4242145_Block_1_pos_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S09_fresco,4242145,Block_1_pos,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s4242145_Block_3_neg_00001_.png,rotations_block1_vs_block6,S09_fresco_s4242145_Block_3_neg_00001_.png,rotations_triangolo,S09_fresco,4242145,Block_3_neg,rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s4242145_Block_3_pos_00001_.png,rotations_block1_vs_block6,S09_fresco_s4242145_Block_3_pos_00001_.png,rotations_triangolo,S09_fresco,4242145,Block_3_pos,rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s4242145_Block_6_neg_00001_.png,rotations_block1_vs_block6,S09_fresco_s4242145_Block_6_neg_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S09_fresco,4242145,Block_6_neg,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s4242145_Block_6_pos_00001_.png,rotations_block1_vs_block6,S09_fresco_s4242145_Block_6_pos_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S09_fresco,4242145,Block_6_pos,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s4242145_baseline_00001_.png,rotations_block1_vs_block6,S09_fresco_s4242145_baseline_00001_.png,rotations_block1_vs_block6 + rotations_triangolo,S09_fresco,4242145,baseline,direzioni_rotazioni_e_scramble.jsonl; rotations_block1_vs_block6_palette_features.csv; rotations_block1_vs_block6_style_features.csv; rotations_triangolo_palette_features.csv; rotations_triangolo_style_features.csv,08-block1-vs-block6 + none -- verdict not determined
